"           95%",      6040.989,       1.82422,     0.6768198,      44.64093,      24.10027,      13.86876,     0.6870894,      1.268272,     0.4666965,     0.3023428,     0.1379963,     0.4204635,    0.03315018,             0,
"         97.5%",      6170.213,      1.875049,      0.687499,      45.73659,       26.3196,      14.90403,      0.745311,       1.33783,     0.5020034,     0.3169499,     0.1511225,     0.4419556,    0.03414095,             0,
"         99.5%",      6422.756,      1.974384,     0.7083693,      47.87784,      30.65685,      16.92726,     0.8590935,      1.473766,     0.5710036,     0.3454966,     0.1767751,     0.4839578,    0.03607722,             0,
"        99.95%",      6715.858,      2.089672,     0.7325914,      50.36299,      35.69067,      19.27543,       0.99115,      1.631534,     0.6510855,      0.378628,     0.2065477,     0.5327057,    0.03832446,             0,
standard.errors
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"",      410.1047,     0.1613105,    0.03389132,      3.477189,      7.043267,       3.28553,     0.1847719,     0.2207472,     0.1120497,    0.04635709,     0.0416574,    0.06820747,   0.003144312,             0,
medians
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"",      5345.825,      1.596835,     0.6179115,      38.98575,      11.77775,       8.86982,       0.40253,     0.9046425,     0.2447915,      0.230068,     0.0739996,     0.3025935,    0.02744985,             0,
percentile.confidence.intervals
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"         0.05%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"          0.5%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"          2.5%",      4589.368,      1.257512,     0.5436717,      32.06947,      4.358652,      2.972592,    0.06694928,     0.5138866,    0.09029746,     0.1522991, -0.0010375583,     0.1834843,    0.02189434,             0,
"            5%",      4668.377,      1.311649,     0.5528968,      32.99947,      5.872479,      3.399453,    0.09261378,     0.5641423,       0.10279,     0.1614748,   0.004860171,     0.1975646,    0.02254819,             0,
"           95%",      6055.498,      1.868086,     0.6660824,      44.72496,      26.62768,      14.41391,     0.7129047,      1.264505,     0.4749556,     0.3266526,     0.1414242,     0.4304331,    0.03283507,             0,
"         97.5%",      6147.183,       1.92481,     0.6763065,      45.45337,      32.13547,      15.85703,     0.7725128,      1.327875,     0.5435037,     0.3371077,     0.1604581,     0.4499536,    0.03403943,             0,
"         99.5%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"        99.95%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
