"           95%",      5994.049,      1.818794,     0.6730139,      44.75653,      21.13768,      13.61447,      0.737276,      1.288879,     0.4976111,     0.3007971,     0.1458956,      0.421839,     0.0338375,             0,
"         97.5%",      6115.376,       1.86881,     0.6830473,      45.84336,      22.84292,       14.6154,     0.7974816,      1.359161,     0.5389915,     0.3151352,     0.1605862,     0.4440446,     0.0349821,             0,
"         99.5%",      6352.485,      1.966556,     0.7026556,      47.96736,      26.17547,      16.57152,     0.9151413,      1.496514,     0.6198613,      0.343156,     0.1892962,     0.4874411,    0.03721899,             0,
"        99.95%",      6627.675,      2.079999,     0.7254131,      50.43247,      30.04324,       18.8418,      1.051698,      1.655926,     0.7137191,     0.3756771,     0.2226172,     0.5378073,    0.03981514,             0,
standard.errors
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"",      385.0431,     0.1587295,      0.031842,      3.449164,      5.411743,      3.176547,     0.1910682,     0.2230476,     0.1313247,    0.04550316,    0.04662227,    0.07047174,     0.0036325,             0,
medians
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"",      5314.898,       1.55215,      0.616119,       38.9279,       12.0069,       8.72121,      0.487658,      0.927731,      0.271938,      0.225021,     0.0716784,      0.311784,     0.0270683,             0,
percentile.confidence.intervals
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"         0.05%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"          0.5%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"          2.5%",      4569.963,      1.228027,     0.5485162,      31.98468,       4.48414,      2.901659,     0.1377944,     0.5199608,     0.1018914,     0.1533041,   0.002439275,     0.1942699,    0.02023151,             0,
"            5%",      4687.836,      1.264132,      0.559841,       33.0034,       5.83186,      3.508164,      0.160579,     0.5372798,     0.1185008,     0.1650496,   0.006036842,     0.2131296,    0.02171008,             0,
"           95%",      5926.419,      1.817552,     0.6674348,      44.40354,      21.41048,      14.60544,     0.8005804,      1.285858,     0.5341988,     0.3091604,     0.1756718,     0.4315636,    0.03353158,             0,
"         97.5%",      6115.405,      1.871573,     0.6771712,      45.74972,      24.09575,      15.36388,     0.8791621,      1.427985,     0.6357586,     0.3380695,     0.1928297,     0.4950107,    0.03519318,             0,
"         99.5%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"        99.95%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
