"           95%",      5988.283,      1.816956,     0.6632814,       44.5669,      22.71411,      13.78627,     0.8083905,      1.248687,     0.5047702,      0.289674,     0.1238261,     0.4212631,    0.03403867,             0,
"         97.5%",      6110.989,       1.86661,     0.6726984,      45.59907,      24.70731,      14.80533,     0.8574013,      1.311791,     0.5469611,     0.3044495,     0.1351078,     0.4418447,    0.03525769,             0,
"         99.5%",      6350.794,      1.963648,     0.6911022,      47.61625,      28.60263,       16.7969,     0.9531831,      1.435114,     0.6294149,     0.3333254,     0.1571558,     0.4820673,    0.03764002,             0,
"        99.95%",      6629.112,      2.076272,     0.7124617,      49.95739,      33.12355,      19.10832,      1.064348,      1.578243,     0.7251111,     0.3668388,     0.1827447,     0.5287499,    0.04040496,             0,
standard.errors
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"",      389.4197,     0.1575815,    0.02988594,      3.275699,       6.32562,      3.234115,     0.1555404,     0.2002646,      0.133897,    0.04689159,    0.03580373,    0.06531769,   0.003868669,             0,
medians
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"",       5317.55,       1.57829,      0.612674,       38.9297,       12.5014,       8.86196,      0.561169,      0.925746,      0.250853,      0.205594,     0.0640141,      0.302105,     0.0272695,             0,
percentile.confidence.intervals
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"         0.05%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"          0.5%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"          2.5%",      4468.854,      1.229745,     0.5502015,      33.04915,      5.465452,       3.42752,      0.263618,      0.508771,    0.09269682,     0.1217012,   0.005877015,     0.1908687,     0.0211751,             0,
"            5%",      4649.722,        1.2733,     0.5576485,      33.67375,       6.40225,       4.19005,      0.340656,      0.599073,     0.1099515,     0.1356365,     0.0112546,     0.1999115,     0.0222257,             0,
"           95%",      5962.793,      1.825445,     0.6609545,       44.5278,      26.45995,      14.23565,      0.853999,       1.26066,     0.5360115,       0.29931,     0.1297915,       0.41422,       0.03466,             0,
"         97.5%",      6057.277,      1.854415,     0.6688458,      44.69067,      31.82563,      15.99405,     0.9044787,      1.304655,      0.637485,       0.31982,     0.1554948,     0.4548087,     0.0364414,             0,
"         99.5%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"        99.95%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
