threshold,specificity,sensitivity
100.45,0.246852517985612,0.831437642434852
100.2,0.247494861253854,0.830426148561614
99.8,0.278006166495375,0.811796082835155
99.55,0.279483556012333,0.810811424513657
99.4,0.281089414182939,0.80983089473858
99.25,0.283401849948613,0.808873071968821
99.15,0.285393114080164,0.807904927833009
99.05,0.287352261048304,0.80693575156059
98.95,0.296056012332991,0.801022640948575
98.8,0.300134892086331,0.799089449086765
98.6,0.302190390544707,0.798123369224164
98.25,0.303764131551901,0.797141807312481
97.9,0.320240236382323,0.785285654126895
97.45,0.321749743062693,0.784302027942002
97.05,0.324383350462487,0.782322389932952
96.65,0.333440390544707,0.775388496218251
96.25,0.33710174717369,0.772409749975229
96.15,0.338354316546763,0.771417866697493
96.05,0.340217112024666,0.770445594015259
95.95,0.354380781089414,0.759547263599432
95.85,0.355536998972251,0.75855228391188
95.7,0.3577852004111,0.756560260263566
95.3,0.359262589928058,0.755575601942068
94.85,0.395619218910586,0.72887629223503
94.65,0.39719295991778,0.727894730323348
94.35,0.398381294964029,0.726900782772401
94.05,0.400083504624872,0.725923349407141
93.95,0.405671891058582,0.721974394755095
93.6,0.407085046248715,0.720987672160386
93.2,0.408112795477903,0.719988563926413
93,0.40987923946557,0.719013194834363
92.8,0.411067574511819,0.718019247283416
92.65,0.41424717368962,0.716057155596658
92.3,0.415435508735868,0.715063208045711
91.95,0.420028263103803,0.710050120553556
91.65,0.420831192189106,0.709043787363345
91.35,0.422983042137718,0.708080803910559
91.25,0.424428314491264,0.707095113452456
91,0.425231243576567,0.706088780262245
90.75,0.426130524152107,0.705085543481851
90.55,0.426901336073998,0.704078178155035
90.35,0.428121788283659,0.703085262740694
90.15,0.429181654676259,0.702087186643327
89.8,0.510502312435766,0.633483130759322
89.4,0.512654162384378,0.631488010701192
89.1,0.514099434737924,0.630502320243089
88.55,0.515352004110997,0.629510436965353
87.95,0.517150565262076,0.627503963404564
87.6,0.519109712230216,0.626534787132146
87.35,0.520041109969168,0.625532582488358
87.2,0.520908273381295,0.624528313571358
87.05,0.521614850976362,0.623518883971331
86.95,0.529965313463515,0.615530146645969
86.75,0.531635405960945,0.613519544538759
86.35,0.532341983556012,0.612510114938732
86.05,0.534493833504625,0.610514994880602
85.95,0.541302672147996,0.603508851603527
85.8,0.542362538540596,0.60251077550616
85.45,0.543197584789311,0.601505474452555
85.15,0.544931911613566,0.599496936618555
85.05,0.545606372045221,0.598486474881924
84.85,0.567413926002056,0.573383880503352
84.5,0.568152620760534,0.572375483039931
83.95,0.569019784172662,0.571371214122932
83.45,0.569854830421377,0.570365913069327
83.15,0.570529290853032,0.569355451332695
82.95,0.573837358684481,0.566365351587013
82.8,0.574479701952724,0.565353857713776
82.5,0.575443216855087,0.564352685206592
82.25,0.576246145940391,0.563346352016382
82.15,0.577049075025694,0.562340018826172
82.05,0.577884121274409,0.561334717772567
81.95,0.583087101747174,0.55324483105988
81.75,0.583568859198356,0.552228176503617
81.55,0.584500256937307,0.550193835254484
81.3,0.585206834532374,0.549184405654457
81.05,0.585656474820144,0.548166718961588
80.95,0.594488694758479,0.538129190474618
80.85,0.595163155190134,0.537118728737986
80.75,0.595966084275437,0.536112395547776
80.65,0.596608427543679,0.535100901674538
80.55,0.597250770811922,0.534089407801301
80.3,0.599498972250771,0.532097384152987
80.05,0.600173432682426,0.531086922416356
79.95,0.688591983556012,0.4596145589061
79.85,0.690647482014389,0.457616342438154
79.75,0.692092754367934,0.456630651980051
79.65,0.694308838643371,0.455669732800476
79.45,0.695176002055498,0.454665463883476
79.15,0.696011048304214,0.453660162829871
78.85,0.701470966084275,0.448674943026059
78.35,0.702466598150051,0.447674802655481
77.95,0.732720966084275,0.417682977177395
77.85,0.733523895169579,0.416676643987185
77.75,0.734744347379239,0.415683728572844
77.55,0.736575025693731,0.413678287148661
77.35,0.737634892086331,0.412680211051293
77.25,0.73837358684481,0.411671813587872
77.1,0.739048047276465,0.41066135185124
76.95,0.742484583761562,0.40767538065198
76.85,0.743448098663926,0.406674208144796
76.75,0.744443730729702,0.405674067774218
76.65,0.748715313463515,0.402714932126697
76.45,0.75044964028777,0.400706394292697
76.25,0.751252569373073,0.399700061102487
76.15,0.758896454265159,0.393752889982495
76.05,0.763232271325797,0.388731545397496
75.95,0.766283401849949,0.385733188558972
75.75,0.767182682425488,0.384729951778578
75.55,0.768146197327852,0.383728779271394
75.35,0.76978417266187,0.381717145027579
75.15,0.770747687564234,0.380715972520395
75.05,0.772257194244604,0.378700209730158
74.95,0.811825539568345,0.33558992799815
74.75,0.812403648509764,0.334576369851703
74.45,0.813752569373073,0.332555446378439
74.15,0.814330678314491,0.331541888231991
73.85,0.822552672147996,0.322516885754863
73.6,0.823227132579651,0.321506424018232
73.3,0.825411099691675,0.320544472702051
72.85,0.825796505652621,0.319524721735971
72.35,0.826503083247688,0.318515292135945
72.05,0.826920606372045,0.31749657330647
71.65,0.843653648509764,0.295327311160287
71.25,0.84419964028777,0.294312720877234
71.15,0.844681397738952,0.29329606632097
71.05,0.845420092497431,0.292287668857549
70.95,0.859583761562179,0.272100108993626
70.85,0.86035457348407,0.270060607061466
70.75,0.8609647995889,0.269048081051623
70.6,0.861446557040082,0.268031426495359
70.45,0.861896197327852,0.26701373980249
70.35,0.862827595066804,0.264979398553357
70.2,0.863919578622816,0.262950217987251
70.05,0.865300616649538,0.260930326650593
69.95,0.891957862281603,0.218437262608581
69.75,0.892471736896197,0.217421640188922
69.55,0.892921377183967,0.216403953496053
69.45,0.893403134635149,0.215387298939789
69.35,0.893692189105858,0.214364451563893
69.2,0.894880524152107,0.212338367407603
69.05,0.895619218910586,0.210297833338838
68.95,0.899409044193217,0.205258942431549
68.75,0.900404676258993,0.203226665455626
68.5,0.900693730729702,0.20220381807973
68.1,0.901143371017472,0.201186131386861
67.4,0.901560894141829,0.200167412557387
66.95,0.909975590955807,0.187020056478515
66.85,0.910842754367934,0.184983650956171
66.7,0.91334789311408,0.1829998844007
66.5,0.915885149023638,0.181017149981834
66.25,0.91620632065776,0.179995334742544
65.85,0.916527492291881,0.178973519503253
65.55,0.917105601233299,0.176927824751462
65.45,0.917491007194245,0.175908073785382
65.25,0.91787641315519,0.174888322819302
65.05,0.918197584789311,0.173866507580011
64.95,0.924396197327852,0.158583660864683
64.65,0.924749486125385,0.157562877761998
64.35,0.925167009249743,0.156544158932523
64.2,0.92542394655704,0.155520279420022
64,0.926837101747174,0.151437147009281
63.8,0.927254624871531,0.150418428179806
63.4,0.927575796505653,0.149396612940516
63,0.929631294964029,0.148430533077914
62.7,0.929920349434738,0.147407685702018
62.45,0.931718910585817,0.146433348746573
62.3,0.933485354573484,0.145457979654523
61.95,0.933742291880781,0.144434100142022
61.6,0.935733556012333,0.143465956006209
61.35,0.936183196300103,0.141416132707996
61.1,0.936472250770812,0.1403932853321
60.85,0.93660071942446,0.139365277273178
60.55,0.936825539568345,0.138340365624071
60.3,0.937660585817061,0.135270791359778
60.1,0.93794964028777,0.134247943983882
59.7,0.955035971223022,0.114154308551045
59.2,0.955453494347379,0.113135589721571
58.9,0.956031603288798,0.112122031575123
58.65,0.956641829393628,0.111109505565281
57.95,0.95712358684481,0.110092851009017
57.2,0.957605344295992,0.109076196452753
56.9,0.961138232271326,0.0999005020312448
56.45,0.963193730729702,0.0989344221686429
56,0.965249229188078,0.0979683423060409
55.85,0.965474049331963,0.0969434306569343
55.55,0.965987923946557,0.0959278082372758
55.25,0.966405447070915,0.0949090894078013
55.1,0.966822970195272,0.0938903705783268
54.9,0.970516443987667,0.0826555636291574
54.7,0.971223021582734,0.080613997423787
54.45,0.971736896197328,0.0795983750041285
54.15,0.972186536485098,0.0785806883112594
53.9,0.975623072970195,0.0735304439013112
53.75,0.975944244604317,0.0725086286620207
53.65,0.976458119218911,0.0704608696370182
53.55,0.976650822199383,0.0694349258513063
53.35,0.976811408016444,0.068407949928989
53.1,0.977068345323741,0.0673840704164878
52.95,0.97976618705036,0.0654064966806487
52.85,0.980055241521069,0.0643836493047528
52.75,0.980858170606372,0.0623451795091984
52.65,0.981179342240493,0.0613233642699079
52.55,0.981564748201439,0.059271476698484
52.4,0.981853802672148,0.0582486293225881
52.2,0.982110739979445,0.0561926132047429
52.05,0.982560380267215,0.0541427899065297
51.9,0.984134121274409,0.0459362717574396
51.75,0.984744347379239,0.0438916091422532
51.55,0.985097636176773,0.042870826039568
51.25,0.988020298047276,0.0409004772599663
51.05,0.988084532374101,0.039870404927833
50.85,0.98988309352518,0.0327032483403243
50.55,0.990075796505653,0.0316773045546124
50.25,0.990236382322713,0.0306503286322951
49.65,0.990557553956835,0.0296285133930046
48.65,0.990686022610483,0.028600505334082
47.75,0.992613052415211,0.0276302969250586
47,0.992773638232271,0.0266033210027414
46.35,0.99290210688592,0.0255753129438187
45.95,0.99290210688592,0.0245431763384747
45.45,0.993094809866393,0.0235172325527628
44.65,0.993126927029805,0.0224861280840242
44.15,0.99502183967112,0.0194506143277075
44.05,0.995375128468654,0.0163655580143343
43.9,0.99547147995889,0.0153365178188064
42.9,0.995535714285714,0.0143064454866731
41,0.995664182939363,0.0132784374277504
39.7,0.99759121274409,0.0123082290187271
39.35,0.997623329907503,0.0112771245499884
39,0.997751798561151,0.0102491164910658
38.35,0.999743062692703,0.00928097235525316
37.95,0.999775179856115,0.00824986788651452
37.75,0.999871531346352,0.00722082769098656
37,0.999871531346352,0.00618869108564257
36.3,0.999903648509764,0.00515758661690392
36.15,0.999967882836588,0.00412751428477062
35.4,0.999967882836588,0.00309537767942663
34.55,0.999967882836588,0.00206324107408264
34.35,1,0.00103213660534399
-Inf,1,0
