threshold,specificity,sensitivity
59.7,0.0799954850361197,0.885883980963428
60.1,0.10500515995872,0.866215201965066
60.3,0.105408281733746,0.865175738605349
60.55,0.106730521155831,0.862064811340066
60.85,0.107101393188854,0.861023215747817
61.1,0.107536764705882,0.859985884620633
61.35,0.10811726006192,0.858958148539847
61.6,0.109197626418989,0.856897345796943
61.95,0.109826496388029,0.855872808064956
62.3,0.110358617131063,0.854841873635371
62.45,0.111068111455108,0.853822666484716
62.7,0.111793730650155,0.852804525450327
63,0.112422600619195,0.851779987718341
63.4,0.113196594427245,0.850765045032751
63.8,0.113793214654283,0.849738375068231
64,0.114422084623323,0.848713837336245
64.2,0.116792440660475,0.8446060913619
64.35,0.117518059855521,0.843587950327511
64.65,0.118082430340557,0.842559148130459
64.95,0.118679050567595,0.841532478165939
65.05,0.127837977296182,0.826146288209607
65.25,0.128273348813209,0.825108957082424
65.45,0.12875709494324,0.824074824304039
65.55,0.129160216718266,0.823035360944323
65.85,0.130369582043344,0.82098308713155
66.25,0.130804953560372,0.819945756004367
66.5,0.131433823529412,0.81892121827238
66.7,0.133159184726522,0.816903060180131
66.85,0.134965170278638,0.814890232669214
66.95,0.136206785345717,0.812840091088974
67.4,0.144865841073271,0.799553084061135
68.1,0.145639834881321,0.798538141375546
68.5,0.146300954592363,0.797515735876092
68.75,0.146897574819401,0.796489065911572
68.95,0.148558436532508,0.794466643354258
69.05,0.152089783281734,0.789369541484716
69.2,0.153573271413829,0.787335391648472
69.35,0.155379256965944,0.785322564137555
69.45,0.156072626418989,0.784302290870633
69.55,0.156749871001032,0.783280951487445
69.75,0.157459365325077,0.78226174433679
69.95,0.158265608875129,0.781248933883734
70.05,0.193966073271414,0.738832432109716
70.2,0.195820433436533,0.736822802947598
70.35,0.197400670794634,0.734795049808952
70.45,0.19906153250774,0.732772627251638
70.6,0.199835526315789,0.731757684566048
70.75,0.200609520123839,0.730742741880459
70.85,0.201383513931889,0.729727799194869
70.95,0.203044375644995,0.727705376637555
71.05,0.220120614035088,0.707512068436135
71.15,0.221136480908153,0.706513117494541
71.25,0.222103973168215,0.705510968204148
71.65,0.223055340557276,0.704507752797489
72.05,0.241921439628483,0.682300550968886
72.35,0.242743808049536,0.681288806632096
72.85,0.243550051599587,0.680275996179039
73.3,0.244324045407637,0.67926105349345
73.6,0.245388286893705,0.678265300900655
73.85,0.246468653250774,0.677270614424127
74.15,0.255885577915377,0.66829817992631
74.45,0.256917569659443,0.667300295100983
74.75,0.258949303405573,0.665302393217795
74.95,0.259884545923633,0.664298111694869
75.05,0.307065918472652,0.621574568436135
75.15,0.309258900928793,0.619587327715611
75.35,0.310403766769866,0.618596905704148
75.55,0.312258126934985,0.616587276542031
75.75,0.313354618163055,0.615593656181769
75.95,0.314547858617131,0.614606432519105
76.05,0.318111455108359,0.611643695414847
76.15,0.323932533539732,0.606697982055131
76.25,0.330962977296182,0.600766111149017
76.45,0.332075593395253,0.599773556905022
76.65,0.334397574819401,0.597794845114629
76.75,0.338396542827657,0.594860893149563
76.85,0.339638157894737,0.593876867835699
76.95,0.340702399380805,0.592881115242904
77.1,0.344233746130031,0.589916245906114
77.25,0.345330237358101,0.588922625545852
77.35,0.346394478844169,0.587926872953057
77.55,0.347668343653251,0.586944979871725
77.75,0.350103199174407,0.584973730895197
77.85,0.351457688338493,0.583997168395197
77.95,0.352409055727554,0.582993952988537
78.35,0.389351135190918,0.553452937363537
78.85,0.390528250773994,0.552464647584607
79.15,0.396994324045408,0.547561578875546
79.45,0.398268188854489,0.546579685794214
79.65,0.399477554179567,0.545593528247817
79.75,0.40078366873065,0.544613767399017
79.85,0.40249290505676,0.543660659456878
79.95,0.405137383900929,0.541703269991812
80.05,0.50296697626419,0.471411026200873
80.3,0.503692595459236,0.470392885166485
80.55,0.504950335397317,0.468343809702511
80.65,0.505740454076367,0.467329933133188
80.75,0.506433823529412,0.466309659866266
80.85,0.507223942208462,0.465295783296943
80.95,0.507852812177503,0.464271245564956
81.05,0.514415634674923,0.454043992221616
81.3,0.514947755417957,0.453013057792031
81.55,0.51578624871001,0.452002379571507
81.75,0.516802115583075,0.449937312363537
81.95,0.517334236326109,0.448906377933952
82.05,0.523139189886481,0.440761249658843
82.15,0.52405830753354,0.439755902019651
82.25,0.524945175438597,0.438748422147926
82.5,0.525686919504644,0.437731347229804
82.8,0.526638286893705,0.436728131823144
82.95,0.527315531475748,0.435706792439956
83.15,0.529460139318885,0.432650237104258
83.45,0.530185758513932,0.431632096069869
83.95,0.530879127966976,0.430611822802948
84.5,0.531604747162023,0.429593681768559
84.85,0.532523864809082,0.428588334129367
85.05,0.552760577915377,0.403273403384279
85.15,0.553405572755418,0.402249931768559
85.45,0.555147058823529,0.400232839792576
85.8,0.556033926728586,0.399225359920852
85.95,0.556969169246646,0.398221078397926
86.05,0.563386867905057,0.391182578807314
86.35,0.565257352941177,0.389174015761463
86.75,0.566015221878225,0.388158006959607
86.95,0.567998581011352,0.38615690672762
87.05,0.575367647058823,0.378115191730349
87.2,0.57625451496388,0.377107711858624
87.35,0.577076883384933,0.376095967521834
87.6,0.577979876160991,0.375089553766376
87.95,0.578882868937049,0.374083140010917
88.55,0.580704979360165,0.372071378616266
89.1,0.581801470588235,0.371077758256004
89.4,0.582607714138287,0.370064947802948
89.8,0.584607198142415,0.368064913687227
90.15,0.652509029927761,0.298992306905022
90.35,0.653557146542828,0.297995488195961
90.55,0.654702012383901,0.297005066184498
90.75,0.655492131062951,0.295991189615175
91,0.656491873065015,0.294991172557314
91.25,0.657443240454076,0.293987957150655
91.35,0.65874935500516,0.293008196301856
91.65,0.659749097007224,0.292008179243996
91.95,0.660926212590299,0.291019889465066
92.3,0.666102296181631,0.286031531454694
92.65,0.667166537667699,0.2850357788619
92.8,0.669182146542828,0.283036810862445
93,0.670198013415893,0.282037859920852
93.2,0.671149380804954,0.281034644514192
93.6,0.672213622291022,0.280038891921397
93.95,0.673390737874097,0.279050602142467
94.05,0.677679953560371,0.275069724003821
94.35,0.678792569659443,0.274077169759825
94.65,0.679953560371517,0.273087813864629
94.85,0.681291924664603,0.272110185248362
95.3,0.714041537667699,0.245490328193231
95.7,0.715492776057791,0.24452016239083
95.85,0.717718008255934,0.242535053902838
95.95,0.71875,0.241537169077511
96.05,0.732101393188854,0.230692634415939
96.15,0.733536506707946,0.229721402497271
96.25,0.734794246646027,0.228738443299672
96.65,0.738535216718266,0.225787433474345
97.05,0.747387770897833,0.218909917439956
97.45,0.749629127966976,0.216925875068231
97.9,0.751048116615067,0.215953577033297
98.25,0.766221620227038,0.20416339724345
98.6,0.767447110423117,0.203178305813319
98.8,0.768737100103199,0.202197478848253
98.95,0.771268704850361,0.200232626569323
99.05,0.779540763673891,0.194382846615721
99.15,0.780895252837977,0.193406284115721
99.25,0.782410990712074,0.192440382778384
99.4,0.783604231166151,0.191453159115721
99.55,0.784942595459236,0.190475530499454
99.8,0.786313209494324,0.189500034115721
100.2,0.812919246646027,0.171002916894105
100.45,0.813483617131063,0.169974114697052
100.55,0.814144736842105,0.168951709197598
100.65,0.81483810629515,0.167931435930677
100.75,0.815531475748194,0.166911162663755
100.9,0.816369969040248,0.165900484443231
101.2,0.818949948400413,0.162872714246725
101.45,0.819627192982456,0.161851374863537
101.65,0.820562435500516,0.160847093340611
101.85,0.822384545923633,0.158835331945961
102.05,0.823932533539732,0.156805446574782
102.25,0.82546439628483,0.154774495087336
102.5,0.826947884416925,0.152740345251092
102.85,0.827673503611971,0.151722204216703
103.2,0.828560371517028,0.150714724344978
103.45,0.830221233230134,0.148692301787664
103.65,0.830962977296182,0.147675226869541
103.85,0.832075593395253,0.146682672625546
104.15,0.833220459236326,0.145692250614083
104.6,0.833978328173375,0.144676241812227
104.9,0.834768446852425,0.143662365242904
105.05,0.856343524251806,0.118435922147926
105.15,0.857407765737874,0.117440169555131
105.35,0.859229876160991,0.11542840816048
105.6,0.859971620227038,0.114411333242358
105.8,0.860971362229102,0.113411316184498
105.95,0.861825980392157,0.11240170408024
106.05,0.870549535603715,0.102317310316594
106.25,0.871436403508772,0.101309830444869
106.45,0.872323271413829,0.100302350573144
106.55,0.87359713622291,0.0993204574918122
106.65,0.87469362745098,0.0983268371315502
106.8,0.875515995872033,0.0973150927947598
107,0.876370614035088,0.0963054806905022
107.35,0.877418730650155,0.095308661981441
107.75,0.878531346749226,0.0943161077374454
107.95,0.879595588235294,0.0933203551446507
108.15,0.882788312693498,0.0903330973662664
108.4,0.885868163054696,0.0873383767740175
108.7,0.888770639834881,0.0843319289028384
109,0.88985100619195,0.08333724242631
109.25,0.890657249742002,0.0823244319732533
109.5,0.89172149122807,0.0813286793804585
110.2,0.89281798245614,0.0803350590201965
110.95,0.893688725490196,0.0793265130322052
111.2,0.894898090815273,0.0783403554858079
111.45,0.89609133126935,0.0773531318231441
111.7,0.898106940144479,0.07535416382369
111.85,0.89921955624355,0.0743616095796943
112.2,0.8999935500516,0.0733466668941048
113,0.901299664602683,0.0723669060453057
113.8,0.902525154798762,0.0713818146151747
114.45,0.90391189370485,0.0704073843477074
114.9,0.905040634674923,0.0694158962199782
115.75,0.908894478844169,0.0664723492085153
117.35,0.910136093911249,0.0654883238946507
118.35,0.911393833849329,0.0645053646970524
118.75,0.912635448916409,0.0635213393831878
119.05,0.91421568627451,0.062559702510917
119.3,0.915570175438597,0.061583140010917
119.6,0.916973039215686,0.0606097758597162
119.75,0.918408152734778,0.059638543941048
119.9,0.919875515995872,0.0586694442549127
120.15,0.960058694530444,0.0304088342658297
120.35,0.960816563467492,0.0293928254639738
121,0.96155830753354,0.0283757505458515
121.75,0.963428792569659,0.0263671875
123.85,0.964106037151703,0.0253458481168122
127.55,0.964992905056759,0.0243383682450873
131.15,0.966073271413829,0.023343681768559
133.45,0.967202012383901,0.0223521936408297
134.6,0.968379127966976,0.0213639038618996
137.15,0.969346620227038,0.0203617545715065
139.05,0.971023606811146,0.0194065143968341
139.35,0.972490970072239,0.0184374147106987
139.7,0.973893833849329,0.0174640505594978
139.9,0.975490196078431,0.0165034798034935
140.05,0.995726909184727,0.00291582798853712
140.4,0.997274896800826,0.00195205888373362
141.25,0.998742260061919,0.000982959197598253
Inf,1,0
