threshold,specificity,sensitivity
77.95,0.823626072667519,0.41830011900721
77.85,0.823808654372832,0.417281809891094
77.75,0.824082526930802,0.4162655455724
77.55,0.824447690341428,0.414228927340168
77.35,0.824812853752054,0.413214707818896
77.25,0.825132371736352,0.412199465898913
77.1,0.825360598867993,0.411182179181509
76.95,0.828966587547928,0.408195752546795
76.85,0.829149169253241,0.407177443430679
76.75,0.829377396384882,0.406160156713274
76.65,0.833439839328099,0.403183954065671
76.45,0.834352747854665,0.401159604617971
76.25,0.834626620412635,0.400143340299277
76.15,0.84165601606719,0.394166397435006
76.05,0.843071024283367,0.389086098240247
75.95,0.844166514515246,0.386043439676431
75.75,0.844394741646887,0.385026152959026
75.55,0.8445773233522,0.38400784384291
75.35,0.845079423041811,0.381974292806812
75.15,0.845398941026109,0.380959050886829
75.05,0.845992331568377,0.378927544648152
74.95,0.873060069381048,0.335570682512484
74.75,0.873151360233705,0.334550328598946
74.45,0.873607814496987,0.332515755164136
74.15,0.873744750775972,0.331496423649309
73.85,0.878765747672083,0.322407299108877
73.6,0.879130911082709,0.321393079587605
73.3,0.882280445499361,0.320441226387702
72.85,0.882554318057331,0.319424962069008
72.35,0.883832389994523,0.318431190521955
72.05,0.883969326273507,0.317411859007128
71.65,0.894650356034325,0.295158328664379
71.25,0.894696001460654,0.29413695235213
71.15,0.89478729231331,0.293116598438593
71.05,0.894832937739638,0.292095222126344
70.95,0.903459923315684,0.271840481263521
70.85,0.903596859594669,0.269798751037735
70.75,0.903733795873653,0.268779419522908
70.6,0.903870732152638,0.267760088008081
70.45,0.903962023005295,0.266739734094543
70.35,0.904235895563265,0.26470107106489
70.2,0.904418477268578,0.262660363237814
70.05,0.904920576958189,0.260626812201715
69.95,0.921946320978638,0.218067421060596
69.75,0.921991966404966,0.217046044748347
69.55,0.922083257257623,0.216025690834809
69.45,0.922128902683951,0.21500431452256
69.35,0.922128902683951,0.213981915811601
69.2,0.922357129815592,0.211942230383236
69.05,0.922494066094577,0.209900500157449
68.95,0.925461018805916,0.204854962518863
68.75,0.925826182216542,0.202818344286632
68.5,0.925826182216542,0.201795945575672
68.1,0.92587182764287,0.200774569263423
67.4,0.925917473069198,0.199753192951174
66.95,0.935868176008764,0.186684892627687
66.85,0.935913821435092,0.184641117604479
66.7,0.938880774146431,0.182662776098772
66.5,0.94207595398941,0.18068954658662
66.25,0.942121599415739,0.179668170274371
65.85,0.942121599415739,0.178645771563411
65.55,0.942258535694723,0.176604041337625
65.45,0.942258535694723,0.175581642626665
65.25,0.942304181121052,0.174560266314416
65.05,0.942395471973708,0.173539912400878
64.95,0.946914369180208,0.158305149208868
64.65,0.946914369180208,0.157282750497908
64.35,0.946960014606536,0.156261374185659
64.2,0.947051305459193,0.155241020272122
64,0.947051305459193,0.151151425428283
63.8,0.947096950885521,0.150130049116034
63.4,0.947096950885521,0.149107650405074
63,0.950246485302173,0.148155797205171
62.7,0.950246485302173,0.147133398494211
62.45,0.952756983750228,0.146167231712354
62.3,0.955450063903597,0.145205154525341
61.95,0.955495709329925,0.144183778213092
61.6,0.958371371188607,0.143225790620923
61.35,0.958462662041264,0.141183037996426
61.1,0.958508307467592,0.140161661684177
60.85,0.959056052583531,0.139151531757749
60.55,0.959284279715172,0.138134245040344
60.3,0.959466861420486,0.135071138502309
60.1,0.959466861420486,0.134048739791349
59.7,0.970878218002556,0.113856365249895
59.2,0.970878218002556,0.112833966538935
58.9,0.970923863428884,0.111812590226686
58.65,0.971289026839511,0.110798370705414
57.95,0.971289026839511,0.109775971994455
57.2,0.971425963118495,0.108756640479628
56.9,0.972840971334672,0.0995867464410301
56.45,0.975442760635384,0.0986226244565951
56,0.978044549936096,0.0976585024721601
55.85,0.978135840788753,0.0966381485586223
55.55,0.978135840788753,0.0956157498476626
55.25,0.978135840788753,0.0945933511367029
55.1,0.978135840788753,0.0935709524257432
54.9,0.978364067920394,0.0823296785987412
54.7,0.978364067920394,0.0802848811768218
54.45,0.978455358773051,0.079264527263284
54.15,0.978501004199379,0.0782431509510353
53.9,0.981559247763374,0.0731996581098711
53.75,0.981559247763374,0.0721772593989114
53.65,0.981559247763374,0.0701324619769919
53.55,0.981559247763374,0.0691100632660322
53.35,0.981559247763374,0.0680876645550725
53.1,0.981559247763374,0.0670652658441128
52.95,0.984663136753697,0.0650899915345387
52.85,0.984663136753697,0.064067592823579
52.75,0.984663136753697,0.0620227954016596
52.65,0.984708782180026,0.0610014190894108
52.55,0.984708782180026,0.0589566216674914
52.4,0.98511959101698,0.0579434245449303
52.2,0.985165236443308,0.0558996495217219
52.05,0.985256527295965,0.0538568968972244
51.9,0.985347818148621,0.0456797520069687
51.75,0.985347818148621,0.0436349545850493
51.55,0.985347818148621,0.0426125558740896
51.25,0.988999452254884,0.0406495503490469
51.05,0.988999452254884,0.0396271516380872
50.85,0.989318970239182,0.032477517452346
50.55,0.989318970239182,0.0314551187413863
50.25,0.989318970239182,0.0304327200304266
49.65,0.989318970239182,0.0294103213194669
48.65,0.989318970239182,0.0283879226085072
47.75,0.991875114113566,0.0274227782253612
47,0.991875114113566,0.0264003795144015
46.35,0.991875114113566,0.0253779808034418
45.95,0.991875114113566,0.0243555820924821
45.45,0.991875114113566,0.0233331833815224
44.65,0.991875114113566,0.0223107846705627
44.15,0.99443125798795,0.0193008428654973
44.05,0.99443125798795,0.0162336467326182
43.9,0.99443125798795,0.0152112480216585
42.9,0.99443125798795,0.0141888493106988
41,0.99443125798795,0.0131664505997391
39.7,0.997215628993975,0.0122064182101479
39.35,0.997215628993975,0.0111840194991882
39,0.997215628993975,0.0101616207882285
38.35,0.999908709147343,0.00919954360121543
37.95,0.999908709147343,0.00817714489025572
37.75,0.999908709147343,0.00715474617929602
37,1,0.00613439226575823
36.3,1,0.00511199355479853
36.15,1,0.00408959484383882
35.4,1,0.00306719613287912
34.55,1,0.00204479742191941
34.35,1,0.00102239871095971
-Inf,1,0
