threshold,specificity,sensitivity
100.55,0.25799392447343,0.836568189902433
100.45,0.258425833945205,0.83552578553766
100.2,0.258872140399372,0.834484455816563
99.8,0.281029096301415,0.815720102606978
99.55,0.281604975597115,0.814688444678956
99.4,0.284153241480586,0.813804012934411
99.25,0.290041607279114,0.813168898522472
99.15,0.290646280539599,0.8121393898818
99.05,0.2967793950388,0.811522544412337
98.95,0.299658791517298,0.8052896110972
98.8,0.311881829568522,0.804052696227248
98.6,0.317957356138153,0.803431552183085
98.25,0.318490044486676,0.802396670324037
97.9,0.325702932665313,0.790039342704943
97.45,0.326048460242733,0.78899049047812
97.05,0.326883485221498,0.786903532461224
96.65,0.329762881699996,0.779595955471065
96.25,0.334787428554975,0.776747075088578
96.15,0.337263709526483,0.775857270125658
96.05,0.337738809945435,0.77481808969191
95.95,0.34244662318778,0.763348417748385
95.85,0.344692552441008,0.762441418486665
95.7,0.345484386472595,0.760351236538745
95.3,0.346017074821117,0.759316354679697
94.85,0.37233475863459,0.732265424092007
94.65,0.372752271123972,0.731221945083559
94.35,0.373040210771822,0.730168794282036
94.05,0.378583048992931,0.729507888421897
93.95,0.385637570365251,0.725735889122564
93.6,0.386271037590521,0.724708529769242
93.2,0.388531363826142,0.723802605151197
93,0.394218171871176,0.723152445727808
92.8,0.394621287378166,0.722107892075685
92.65,0.400855180754114,0.720423925436923
92.3,0.401215105313926,0.719376147853775
91.95,0.402827567341885,0.714123289570261
91.65,0.403158697936912,0.713073362699763
91.35,0.409090254682619,0.712441472218849
91.25,0.409522164154393,0.711399067854076
91,0.409867691731813,0.710350215627253
90.75,0.410155631379663,0.70929706482573
90.55,0.41048676197469,0.708247137955233
90.35,0.412603118386386,0.707330466900437
90.15,0.41453231402698,0.706399825477867
89.8,0.513626743834492,0.639646184316435
89.4,0.514620135619574,0.637571047379965
89.1,0.520321340647,0.636921962600251
88.55,0.520652471242028,0.635872035729753
87.95,0.522855209548079,0.633887168861985
87.6,0.52881556025857,0.633257427668421
87.35,0.529189881800775,0.632210724728948
87.2,0.529521012395802,0.63116079785845
87.05,0.529866539973222,0.630111945631627
86.95,0.538044025972156,0.622125193838853
86.75,0.538706287162211,0.620025340097857
86.35,0.538951035862883,0.618968965365309
86.05,0.539757266876863,0.616879858061063
85.95,0.543975582717862,0.609672222932681
85.8,0.544205934436142,0.608614773556458
85.45,0.546610230495688,0.607719595375164
85.15,0.547402064527275,0.605629413427243
85.05,0.547704401157517,0.604577337269395
84.85,0.570581206179185,0.579418854193421
84.5,0.570869145827035,0.578365703391898
83.95,0.571171482457277,0.57731362723405
83.45,0.571517010034697,0.576264775007227
83.15,0.571891331576902,0.575218072067754
82.95,0.57852834045984,0.57248955177687
82.8,0.578758692178119,0.571432102400646
82.5,0.579176204667502,0.570388623392199
82.25,0.579492938280136,0.569337621878026
82.15,0.579694496033631,0.568278023214453
82.05,0.579939244734304,0.567221648481905
81.95,0.581796455462935,0.558763128115795
81.75,0.582055601146,0.557707828026922
81.55,0.582501907600167,0.555591854630801
81.3,0.582761053283232,0.554536554541928
81.05,0.583034595948689,0.55348232909673
80.95,0.601491527375862,0.544113585537875
80.85,0.601693085129357,0.543053986874302
80.75,0.601937833830029,0.541997612141754
80.65,0.603751853611483,0.541058373569784
80.55,0.603953411364978,0.539998774906211
80.3,0.610302480600066,0.538323405416849
80.05,0.610619214212701,0.537272403902676
79.95,0.671604831627291,0.464450249908387
79.85,0.671907168257533,0.462323530075515
79.75,0.672166313940598,0.461268229986642
79.65,0.678500986193294,0.460666429528629
79.45,0.68015663916843,0.459715369876233
79.15,0.68027181502757,0.45864932335061
78.85,0.681006061129587,0.453330911802919
78.35,0.681106840006335,0.452263790633621
77.95,0.696871535726112,0.421201215207068
77.85,0.696943520638074,0.420131944750419
77.75,0.697029902532429,0.419063748937446
77.55,0.697202666321139,0.416927357311499
77.35,0.697346636145064,0.415863460073226
77.25,0.697447415021811,0.414796338903928
77.1,0.697533796916166,0.413728143090955
76.95,0.70368130839776,0.410963084915119
76.85,0.703767690292115,0.409894889102146
76.75,0.703868469168862,0.408827767932848
76.65,0.711225327171425,0.406152979825714
76.45,0.711556457766452,0.404028409280193
76.25,0.711642839660807,0.40296021346722
76.15,0.724600123814049,0.3974795307246
76.05,0.725190400092141,0.392150372740159
75.95,0.7256511035287,0.388960830312689
75.75,0.725751882405448,0.387893709143391
75.55,0.72582386731741,0.386824438686742
75.35,0.72599663110612,0.384688047060796
75.15,0.726126203947653,0.383623075178848
75.05,0.72634215868354,0.381489907483926
74.95,0.769533105861012,0.338504160482988
74.75,0.769576296808189,0.337432740738989
74.45,0.769749060596899,0.335296349113043
74.15,0.769806648526469,0.334226004012719
73.85,0.778631998733066,0.325212967510298
73.6,0.778790365539383,0.3241501449157
73.3,0.784693128320304,0.323516105147436
72.85,0.784779510214659,0.322447909334462
72.35,0.786190414489123,0.321478580739591
72.05,0.786248002418693,0.320408235639268
71.65,0.804892094616968,0.298157738347907
71.25,0.804920888581753,0.297085243960234
71.15,0.804978476511323,0.296014898859911
71.05,0.804992873493716,0.294941329828562
70.95,0.819245886062281,0.274512353566366
70.85,0.819303473991851,0.272367364791019
70.75,0.819361061921421,0.271297019690696
70.6,0.819404252868599,0.270225599946698
70.45,0.819447443815776,0.269154180202699
70.35,0.819548222692524,0.267012415358378
70.2,0.819634604586879,0.264869575870381
70.05,0.819821765357981,0.262734258888109
69.95,0.848169423688795,0.219715197933245
69.75,0.848183820671187,0.218641628901897
69.55,0.848212614635972,0.217569134514223
69.45,0.848241408600757,0.21649664012655
69.35,0.84825580558315,0.215423071095202
69.2,0.848342187477505,0.213280231607205
69.05,0.848385378424682,0.211134168188183
68.95,0.854576080853453,0.206223046593326
68.75,0.854705653694986,0.204083431036354
68.5,0.854705653694986,0.203008787361331
68.1,0.854720050677378,0.201935218329982
67.4,0.85473444765977,0.200861649298634
66.95,0.872140399372292,0.188190525726432
66.85,0.872169193337077,0.186043387663735
66.7,0.877942383276465,0.184325032427373
66.5,0.883657985286284,0.18260237861631
66.25,0.883672382268677,0.181528809584962
65.85,0.883672382268677,0.180454165909938
65.55,0.883715573215854,0.178308102490917
65.45,0.883729970198246,0.177234533459568
65.25,0.883744367180639,0.17616096442822
65.05,0.883773161145424,0.175088470040546
64.95,0.892972832894225,0.159655512223534
64.65,0.892972832894225,0.158580868548511
64.35,0.892987229876618,0.157507299517163
64.2,0.893016023841403,0.156434805129489
64,0.893016023841403,0.152136230429395
63.8,0.893030420823795,0.151062661398047
63.4,0.893030420823795,0.149988017723023
63,0.899120344375819,0.149367948322535
62.7,0.899134741358211,0.148294379291187
62.45,0.90450481579061,0.147620577706947
62.3,0.910565945377849,0.146998359019108
61.95,0.910580342360241,0.14592478998776
61.6,0.916511899105947,0.145292899506846
61.35,0.916555090053125,0.143146836087824
61.1,0.916569487035517,0.142073267056476
60.85,0.917404512014282,0.141060952714604
60.55,0.918268330957831,0.140050787660082
60.3,0.918340315869794,0.136832229853386
60.1,0.918354712852186,0.135758660822038
59.7,0.942527246289178,0.116070114051933
59.2,0.942527246289178,0.11499547037691
58.9,0.942556040253963,0.113922975989236
58.65,0.943261492391195,0.112900989854289
57.95,0.943261492391195,0.111826346179266
57.2,0.943304683338372,0.110754926435267
56.9,0.945435436732461,0.10124218062396
56.45,0.951050259865532,0.100586647982195
56,0.956621892051426,0.0999278914094059
55.85,0.956650686016211,0.0988553970217325
55.55,0.956650686016211,0.0977807533467091
55.25,0.956650686016211,0.0967061096716856
55.1,0.956650686016211,0.0956314659966622
54.9,0.956722670928173,0.0838157587897793
54.7,0.956722670928173,0.0816664714397324
54.45,0.956751464892958,0.080593977052059
54.15,0.956765861875351,0.0795204080207105
53.9,0.963172519040009,0.0746254060809787
53.75,0.963172519040009,0.0735507624059552
53.65,0.963172519040009,0.0714014750559083
53.55,0.963172519040009,0.0703268313808849
53.35,0.963172519040009,0.0692521877058614
53.1,0.963172519040009,0.068177544030838
52.95,0.968888121049828,0.0664548902197754
52.85,0.968888121049828,0.0653802465447519
52.75,0.968888121049828,0.063230959194705
52.65,0.96890251803222,0.0621573901633566
52.55,0.96890251803222,0.0600081028133097
52.4,0.969435206380743,0.0589732209542621
52.2,0.969449603363135,0.0568250082478902
52.05,0.96947839732792,0.0546778701851933
51.9,0.969521588275097,0.0460839447160308
51.75,0.969521588275097,0.0439346573659839
51.55,0.969521588275097,0.0428600136909604
51.25,0.975697893721476,0.0411717484774986
51.05,0.975697893721476,0.0400971048024751
50.85,0.976244979052391,0.0326154355369618
50.55,0.976244979052391,0.0315407918619384
50.25,0.976244979052391,0.0304661481869149
49.65,0.976244979052391,0.0293915045118915
48.65,0.976244979052391,0.028316860836868
47.75,0.981902993132639,0.0276645521261288
47,0.981902993132639,0.0265899084511053
46.35,0.981902993132639,0.0255152647760819
45.95,0.981902993132639,0.0244406211010584
45.45,0.981902993132639,0.023365977426035
44.65,0.981902993132639,0.0222913337510115
44.15,0.98803610763184,0.0195252009315011
44.05,0.98803610763184,0.0163012699064308
43.9,0.98803610763184,0.0152266262314073
42.9,0.98803610763184,0.0141519825563839
41,0.98803610763184,0.0130773388813604
39.7,0.994169222131041,0.012460493411897
39.35,0.994169222131041,0.0113858497368735
39,0.994169222131041,0.01031120606185
38.35,0.999913618105645,0.00966534521316095
37.95,0.999913618105645,0.00859070153813749
37.75,0.999913618105645,0.00751605786311404
37,1,0.00644786205014072
36.3,1,0.00537321837511727
36.15,1,0.00429857470009382
35.4,1,0.00322393102507036
34.55,1,0.00214928735004691
34.35,1,0.00107464367502345
-Inf,1,0
