threshold,specificity,sensitivity
98.8,0.386146932240602,0.822298997634559
98.6,0.390054451639494,0.821718795238907
98.25,0.391203722050933,0.82074034741192
97.9,0.404154810687422,0.808877668845191
97.45,0.405383341127236,0.807910664852437
97.05,0.407380693842288,0.805910282628374
96.65,0.414807358501034,0.798971885932438
96.25,0.417985685638875,0.79599763341508
96.15,0.419063622024777,0.795008886137282
96.05,0.420244596447566,0.794035015843989
95.95,0.431784856578979,0.783113020451276
95.85,0.432934126990417,0.782134572624289
95.7,0.434796737657232,0.780114735882028
95.3,0.435890526048808,0.779128277371077
94.85,0.468989513898246,0.753008870115915
94.65,0.470051598278472,0.75201783407127
94.35,0.470978940610461,0.751007343508428
94.05,0.474498085870315,0.75037106632503
93.95,0.480870592151672,0.746713616903916
93.6,0.481900972520548,0.745718003325578
93.2,0.482804536844024,0.744704079612466
93,0.486490128163466,0.744091834480959
92.8,0.487393692486942,0.743077910767847
92.65,0.491943218115672,0.741446020006111
92.3,0.492933968470361,0.740444684510656
91.95,0.497396308067878,0.735367055261131
91.65,0.498442540442429,0.73437373044964
91.35,0.501961685702283,0.733737453266242
91.25,0.50308717810521,0.732755572288984
91,0.504085854462736,0.731755381176953
90.75,0.504918084760674,0.73073115801303
90.55,0.505678981033075,0.729696635398297
90.35,0.506582545356551,0.728682711685185
90.15,0.507494035682865,0.727669932355496
89.8,0.600489826975358,0.662134526848952
89.4,0.602185991582585,0.6600906580548
89.1,0.605633802816901,0.659444081420592
88.55,0.606473959117677,0.658421002640093
87.95,0.608003677665317,0.65635310179405
87.6,0.611530748928008,0.655717968994076
87.35,0.612347127220272,0.654691457063306
87.2,0.613108023492672,0.653656934448573
87.05,0.613956105796286,0.652635000051497
86.95,0.623086861065096,0.64479826236821
86.75,0.624759247663811,0.642750960423788
86.35,0.625432957904999,0.641703849591398
86.05,0.627034010478176,0.639646248196166
85.95,0.632431618410519,0.632414889343845
85.8,0.633176662677245,0.631378077962265
85.45,0.633929632946809,0.630342410964109
85.15,0.635570315534173,0.628290531485993
85.05,0.636212321764011,0.62723884311991
84.85,0.660228110361664,0.602096739308312
84.5,0.660957302622714,0.601057639159885
83.95,0.661646864869578,0.600012817094342
83.45,0.662312649107928,0.598964561878528
83.15,0.662962581340604,0.597914017895868
82.95,0.66800351914526,0.595208695483004
82.8,0.668669303383611,0.594160440267191
82.5,0.669493607678712,0.593135072719845
82.25,0.670206947934087,0.592093683804571
82.15,0.670983696212163,0.591061449956685
82.05,0.671689110464702,0.590018916657988
81.95,0.676896494328945,0.581615709180129
81.75,0.677419610516221,0.580546855062695
81.55,0.678481694896447,0.578411435594673
81.3,0.679242591168848,0.57737691297994
81.05,0.679773633358961,0.576309203245929
80.95,0.691187077444974,0.56651328114182
80.85,0.691813231669137,0.56545930400889
80.75,0.69247108990465,0.564409904409653
