threshold,specificity,sensitivity
70.6,0.811078140454995,0.269020759230059
70.45,0.811110047541559,0.267956019195193
70.35,0.811205768801251,0.265828672873027
70.2,0.811269582974379,0.263699192803296
70.05,0.81144507195048,0.261577180850042
69.95,0.839028748284994,0.218613106757792
69.75,0.839044701828276,0.217547299849144
69.55,0.83907660891484,0.216482559814279
69.45,0.839092562458122,0.215416752905631
69.35,0.839092562458122,0.2143498791232
69.2,0.839172330174532,0.212221465927252
69.05,0.839220190804378,0.210090918983739
68.95,0.846000446699212,0.20520997142912
68.75,0.846128075045468,0.203084758854519
68.5,0.846128075045468,0.202017885072089
68.1,0.84614402858875,0.200952078163441
67.4,0.846159982132031,0.199886271254793
66.95,0.863357901789988,0.187167002020659
66.85,0.863373855333269,0.185034321329581
66.7,0.869755272646055,0.183327323277692
66.5,0.876025015155866,0.181612857109327
66.25,0.876040968699148,0.180547050200679
65.85,0.876040968699148,0.179480176418249
65.55,0.876088829328994,0.177349629474735
65.45,0.876088829328994,0.176282755692305
65.25,0.876104782872276,0.175216948783657
65.05,0.87613668995884,0.174152208748792
64.95,0.884879231677355,0.158733748845109
64.65,0.884879231677355,0.157666875062679
64.35,0.884895185220637,0.156601068154031
64.2,0.884927092307201,0.155536328119166
64,0.884927092307201,0.151268832989444
63.8,0.884943045850483,0.150203026080796
63.4,0.884943045850483,0.149136152298366
63,0.891627580485626,0.148516298630774
62.7,0.891627580485626,0.147449424848344
62.45,0.897498484413388,0.146775160617848
62.3,0.904183019048531,0.146155306950256
61.95,0.904198972591813,0.145089500041608
61.6,0.910771832423981,0.144462178257539
61.35,0.910803739510545,0.142330564440243
61.1,0.910819693053827,0.141264757531595
60.85,0.91140997415526,0.140237358079115
60.55,0.911968348170129,0.13920782487907
60.3,0.912032162343256,0.136011471026909
60.1,0.912032162343256,0.134944597244478
59.7,0.938403369388341,0.11537066395823
59.2,0.938403369388341,0.114303790175799
58.9,0.938419322931623,0.113237983267152
58.65,0.938977696946492,0.112208450067106
57.95,0.938977696946492,0.111141576284676
57.2,0.939025557576338,0.110077903123593
56.9,0.940397562298587,0.100567790227009
56.45,0.946587537091988,0.0999148634721621
56,0.952729651255544,0.0992587360959674
55.85,0.952761558342108,0.098193996061102
55.55,0.952761558342108,0.0971271222786717
55.25,0.952761558342108,0.0960602484962414
55.1,0.952761558342108,0.0949933747138111
54.9,0.952841326058518,0.08326309747599
54.7,0.952841326058518,0.0811293499111294
54.45,0.952873233145082,0.080064609876264
54.15,0.952889186688364,0.0789988029676161
53.9,0.959653489039916,0.0741167885392151
53.75,0.959653489039916,0.0730499147567848
53.65,0.959653489039916,0.0709161671919242
53.55,0.959653489039916,0.0698492934094939
53.35,0.959653489039916,0.0687824196270636
53.1,0.959653489039916,0.0677155458446333
52.95,0.966018952809419,0.0660074809189624
52.85,0.966018952809419,0.0649406071365321
52.75,0.966018952809419,0.0628068595716715
52.65,0.966034906352701,0.0617410526630236
52.55,0.966034906352701,0.0596073050981631
52.4,0.966385884304904,0.0585639025389462
52.2,0.966401837848186,0.0564312218478681
52.05,0.96643374493475,0.0542996080305723
51.9,0.966465652021314,0.0457667515186948
51.75,0.966465652021314,0.0436330039538342
51.55,0.966465652021314,0.0425661301714039
51.25,0.973293768545994,0.0408890045854235
51.05,0.973293768545994,0.0398221308029932
50.85,0.973708560671325,0.0323817530443243
50.55,0.973708560671325,0.031314879261894
50.25,0.973708560671325,0.0302480054794637
49.65,0.973708560671325,0.0291811316970335
48.65,0.973708560671325,0.0281142579146032
47.75,0.979962349637855,0.0274655986548855
47,0.979962349637855,0.0263987248724552
46.35,0.979962349637855,0.0253318510900249
45.95,0.979962349637855,0.0242649773075946
45.45,0.979962349637855,0.0231981035251644
44.65,0.979962349637855,0.0221312297427341
44.15,0.986758559075971,0.0193850966267585
44.05,0.986758559075971,0.0161844752794676
43.9,0.986758559075971,0.0151176014970373
42.9,0.986758559075971,0.014050727714607
41,0.986758559075971,0.0129838539321767
39.7,0.993538814970805,0.0123704015072793
39.35,0.993538814970805,0.011303527724849
39,0.993538814970805,0.0102366539424187
38.35,0.999904278740308,0.00959546279917808
37.95,0.999904278740308,0.00852858901674779
37.75,0.999904278740308,0.00746171523431749
37,1,0.00640124269458177
36.3,1,0.00533436891215148
36.15,1,0.00426749512972118
35.4,1,0.00320062134729089
34.55,1,0.00213374756486059
34.35,1,0.0010668737824303
-Inf,1,0
