threshold,specificity,sensitivity
97.45,0.431132318803198,0.786052144996918
97.05,0.433539678445533,0.78406184667741
96.65,0.441406585848164,0.777082492951027
96.25,0.446737167913335,0.774137998112083
96.15,0.44888659616542,0.773165372904505
96.05,0.450262230246754,0.772174319008782
95.95,0.462513971283639,0.761204130483303
95.85,0.464362479580432,0.760224338563668
95.7,0.466468919267475,0.758226873532104
95.3,0.467715587653684,0.757232748188358
94.85,0.502149428252085,0.730409792595353
94.65,0.503181153813086,0.729410548171567
94.35,0.503954947983836,0.728405160851733
94.05,0.506534261886338,0.727442773804234
93.95,0.512939558077551,0.723500058357512
93.6,0.514487146419053,0.722513099725822
93.2,0.516292666150804,0.72153228399018
93,0.518442094402889,0.720559658782601
92.8,0.51947381996389,0.719560414358815
92.65,0.523514745077809,0.717609021047609
92.3,0.524503482073768,0.716608752807815
91.95,0.528716361447855,0.711590006736709
91.65,0.529533144183647,0.710585643232883
91.35,0.532413378041441,0.70963042289744
91.25,0.533531080732525,0.70863322610567
91,0.534390852033359,0.707629886417852
90.75,0.53516464620411,0.706624499098018
90.55,0.536067406069985,0.705622183226208
90.35,0.537786948671653,0.70463931985855
90.15,0.539549479838363,0.703657480306899
89.8,0.628750752299888,0.635138593973
89.4,0.631158111942223,0.633148295653492
89.1,0.63335052875935,0.632176694261921
88.55,0.634167311495142,0.631172330758095
87.95,0.636832602527728,0.629188175334634
87.6,0.63966984782048,0.628231931183183
87.35,0.640615596251397,0.627230639127381
87.2,0.641561344682315,0.626229347071579
87.05,0.642593070243315,0.625230102647793
86.95,0.651749634597197,0.617257647393672
86.75,0.653512165763907,0.615251991834044
86.35,0.654156994239532,0.614243533066186
86.05,0.656177456796492,0.612244020402605
85.95,0.663399535723498,0.605249309436103
85.8,0.664044364199123,0.604240850668245
85.45,0.666279769581291,0.603270273092682
85.15,0.668300232138251,0.601270760429102
85.05,0.669160003439085,0.600267420741284
84.85,0.694867165334021,0.575284262514615
84.5,0.695554982374688,0.574276827562765
83.95,0.696414753675522,0.573273487874947
83.45,0.697188547846273,0.572268100555113
83.15,0.698005330582065,0.571263737051287
82.95,0.702218209956152,0.568292622996136
82.8,0.702820049866735,0.56728314041227
82.5,0.70393775255782,0.5662859436205
82.25,0.704840512423695,0.56528362774869
82.15,0.705399363769237,0.564273121348816
82.05,0.706044192244863,0.563264662580958
81.95,0.711116842919783,0.555194944806079
81.75,0.711890637090534,0.554189557486245
81.55,0.712922362651535,0.552166497054481
81.3,0.713696156822285,0.551161109734647
81.05,0.714383973862952,0.550153674782797
80.95,0.726764680594962,0.540210373713319
80.85,0.72723755481042,0.539197819681429
80.75,0.727882383286046,0.538189360913572
80.65,0.729386983062505,0.537201378465873
